filename,kappa
mgh7-20210220-74.npz,0.6382855117272889
mgh7-20211124-749.npz,0.9110429778235722
mgh5-20220213-923.npz,0.5993107452743032
mgh5-20211026-660.npz,0.7744809214861842
mgh7-20220302-963.npz,0.6842031134620918
mgh7-20220321-1022.npz,0.7840621236659607
mgh5-20210824-512.npz,0.7853476056056556
mgh5-20210621-375.npz,0.8104170044356868
mgh2-20210217-67.npz,0.8919431656212597
mgh7-20220215-927.npz,0.7311169219275309
mgh6-20220126-877.npz,0.8503302009896524
mgh5-20211114-720.npz,0.8882062708897024
mgh5-20211107-698.npz,0.9263126953454517
mgh5-20210927-588.npz,0.9140857111153136
mgh4-20220311-992.npz,0.8393387906489568
mgh8-20210910-552.npz,0.9366702034414356
mgh2-20211103-686.npz,0.6931869888556386
mgh6-20220116-848.npz,0.7885975494131745
mgh5-20211025-659.npz,0.8727115854498524
mgh1-20210804-472.npz,0.8513338617589141
mgh5-20210215-63.npz,0.8559808899201178
mgh7-20210419-203.npz,0.7698604204931241
mgh5-20210702-404.npz,0.8284603279585833
mgh8-20211222-817.npz,0.9335367723850899
mgh7-20220207-906.npz,0.6710176469772794
mgh2-20220112-840.npz,0.8657030990213274
mgh1-20211107-699.npz,0.43700582195822346
mgh5-20211127-753.npz,0.8036382746841386
mgh1-20220131-887.npz,0.9018593197958674
mgh8-20210812-489.npz,0.8491890205864006
mgh6-20210522-294.npz,0.5258261933904529
mgh7-20210720-439.npz,0.9097428052395067
mgh1-20211026-661.npz,0.8923126927376073
mgh7-20211023-653.npz,0.8185494178615417
mgh1-20211205-770.npz,0.8765508410967372
mgh7-20210517-280.npz,0.8570900125941083
mgh6-20210312-93.npz,0.8934267914077786
mgh8-20210420-205.npz,0.7869888044031844
mgh5-20210901-535.npz,0.8378411204062507
mgh6-20211123-745.npz,0.9002344373259462
mgh5-20220131-888.npz,0.4870263870094722
mgh8-20210817-499.npz,0.9119889796837839
mgh4-20210811-486.npz,0.7933562927764941
mgh4-20210330-146.npz,0.7967796514765725
mgh1-20210702-405.npz,0.926336788029947
mgh4-20210421-211.npz,0.810315142394368
mgh6-20220321-1023.npz,0.7636007430649869
mgh1-20220308-982.npz,0.8514022726108684
mgh5-20210506-251.npz,0.8348917926706501
mgh7-20211118-731.npz,0.6262094479225954
mgh5-20210807-478.npz,0.7495083354046477
mgh5-20210704-411.npz,0.8288387965873372
mgh6-20210803-469.npz,0.8027183177548709
mgh4-20210824-515.npz,0.8047045347213151
mgh5-20210831-531.npz,0.8694482018587841
mgh1-20220319-1017.npz,0.7393425816824426
mgh6-20210717-431.npz,0.8072825248471162
mgh7-20210424-217.npz,0.8932479374728615
mgh5-20210313-98.npz,0.5584285571717273
mgh5-20211011-626.npz,0.7637268217542175
mgh4-20210504-243.npz,0.8788271664271137
mgh5-20210524-299.npz,0.744200686160335
mgh5-20220306-972.npz,0.9473417410709866
mgh5-20211210-783.npz,0.8435805461755104
mgh5-20210809-480.npz,0.7881544627520835
mgh1-20211018-642.npz,0.8937757903352317
mgh5-20210622-377.npz,0.8897710713436193
mgh8-20210828-523.npz,0.4644377315000461
mgh5-20210823-510.npz,0.739755616033746
mgh8-20210721-440.npz,0.732951947384854
mgh2-20210210-50.npz,0.8535645606796965
mgh7-20210320-116.npz,0.8481503579952268
mgh1-20210807-477.npz,0.8791613804465876
mgh1-20210906-543.npz,0.2842359158101223
mgh1-20210831-530.npz,0.4377200097650866
mgh6-20210531-317.npz,0.8772958284585755
mgh5-20210822-509.npz,0.24134474531074945
mgh5-20210814-491.npz,0.7938711712012638
mgh5-20211030-674.npz,0.7971019120993175
mgh5-20210624-381.npz,0.8133428515454123
mgh6-20220226-953.npz,0.7899791425260718
mgh4-20211122-743.npz,0.8122624514115375
mgh4-20211102-681.npz,0.9171897066696382
mgh8-20210506-252.npz,0.9292718502051683
mgh5-20211124-751.npz,0.9000291787910344
mgh8-20210819-505.npz,0.7193112685374945
mgh5-20211018-643.npz,0.8489414649689235
mgh1-20210809-481.npz,0.8041725004565574
mgh1-20211210-782.npz,0.88678716547569
mgh8-20211014-632.npz,0.7435385099258108
mgh8-20211117-730.npz,0.8369938813746599
mgh7-20211002-598.npz,0.7705846897422035
mgh2-20211011-627.npz,0.8467151364857503
mgh5-20220109-830.npz,0.8296854233565069
mgh8-20210428-228.npz,0.8530785671320885
mgh8-20220307-977.npz,0.8528663094179446
mgh8-20211015-634.npz,0.8520910113990279
mgh5-20210331-147.npz,0.8982328554922102
mgh1-20211116-725.npz,0.9009241793311267
mgh7-20220127-878.npz,0.7804432445478451
mgh1-20220320-1018.npz,0.8792329491124672
mgh8-20211116-727.npz,0.7668252335964607
mgh7-20220210-914.npz,0.8048865788196098
mgh1-20211002-600.npz,0.8724797943336092
mgh8-20220218-933.npz,0.8776282614898189
mgh1-20210419-202.npz,0.6374733866441784
mgh1-20210507-256.npz,0.6754995150339476
mgh1-20220218-931.npz,0.9022866668478605
mgh8-20210915-561.npz,0.8919908712003515
mgh4-20210518-285.npz,0.8435501325211532
mgh5-20210602-323.npz,0.8856041569750212
mgh8-20211007-615.npz,0.8689712748809576
mgh5-20210619-369.npz,0.7888565096759558
mgh4-20220112-841.npz,0.8780397630814502
mgh7-20210327-137.npz,0.8029732956395454
mgh8-20211110-709.npz,0.6869339716736484
mgh6-20210902-537.npz,0.5724355314429748
mgh5-20220314-1001.npz,0.855013490634621
mgh5-20211116-724.npz,0.7028316045759264
mgh2-20211124-750.npz,0.7891825341945929
mgh4-20211103-689.npz,0.9237969434551843
mgh7-20210526-305.npz,0.8556919471877407
mgh6-20211014-631.npz,0.9010441376315727
mgh4-20211027-666.npz,0.8948674045622759
mgh7-20220305-970.npz,0.8312724265737363
mgh8-20220104-823.npz,0.8019980906958746
mgh8-20211207-778.npz,0.6165784629052995
mgh1-20210619-368.npz,0.7730390509267904
mgh1-20210402-156.npz,0.6594496873957538
mgh5-20220125-872.npz,0.7551192053705387
mgh5-20210412-180.npz,0.9017161137395091
mgh5-20211002-601.npz,0.7175960910763387
mgh5-20210507-257.npz,0.828232212624001
mgh4-20210206-42.npz,0.8816144853631662
mgh7-20210609-342.npz,0.8863759876259354
mgh5-20211108-702.npz,0.8997291273188839
mgh6-20210422-213.npz,0.8436439289803335
mgh4-20220123-867.npz,0.774489360098485
mgh8-20220112-837.npz,0.29005123499273533
mgh1-20211213-796.npz,0.8234792758068457
mgh2-20210917-567.npz,0.6814906890022188
mgh7-20210717-429.npz,0.8736297424975201
mgh8-20211213-794.npz,0.8168945433927355
mgh5-20211024-656.npz,0.8668965995698669
mgh8-20210715-427.npz,0.8078099120907122
mgh7-20220119-855.npz,0.8726920786182252
mgh4-20210429-232.npz,0.8539300514990203
mgh4-20211105-692.npz,0.8143440762596459
mgh5-20211205-769.npz,0.7870169122118331
mgh7-20211018-644.npz,0.8358047476611723
mgh8-20210820-507.npz,0.2350487198341642
mgh4-20210313-96.npz,0.9076155683574539
mgh4-20210826-518.npz,0.8445572387471579
mgh8-20211027-665.npz,0.38503476159387917
mgh4-20210724-445.npz,0.8644166132046526
mgh1-20220224-949.npz,0.9216902793803318
mgh4-20210630-398.npz,0.8922319544637813
mgh7-20210807-476.npz,0.6172036032138071
mgh1-20210916-566.npz,0.8548269381404439
mgh4-20210508-260.npz,0.7633149499654094
mgh5-20211106-697.npz,0.8177279624100631
mgh5-20210518-282.npz,0.9010288748755393
mgh4-20210925-585.npz,0.9634695309844173
mgh6-20210317-106.npz,0.9365559241130289
mgh5-20220212-922.npz,0.8645588498478792
mgh5-20211201-760.npz,0.7543442037610093
